V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14
-0,3075201441931387;-0,264727482695587990;-0,17884970306105824;-0,29497524183752660;-0,224415659280553043;-0,21057187491551452;-0,09303197926945903;0,14714856136601157;-0,1026902004809703;0,19921082652115735;0,104108023222396068;0,16111274456613636;0,09535825028873932;0,05840444098387641
-0,0644804501084158;0,066272012913542053;-0,18684290737861231;0,01641841810090608;-0,445529866263464858;0,21841760817986519;-0,21650336406130943;-0,28588737500742667;0,1707972309827190;-0,03900950619006094;-0,027496505971048951;-0,13558853509653981;0,13864547486798187;-0,04333372419372798
-0,0448254308711536;0,032592098550762567;-0,08797854927531898;-0,05943836019456759;-0,397287577454740470;0,21059327277595349;-0,21216733420148165;-0,18706669604222395;0,2479215598414861;0,23244090845300158;0,084057555143579432;-0,20654127868433714;0,13761742933246338;-0,18678551693493686
-0,3697072208882444;-0,428922394461068057;0,04046883944787677;0,33997534889243131;0,005817724604937650;0,02265679212018819;0,00526089498909924;0,05271537330675137;-0,1222009649731845;-0,04885965730578770;-0,090733143849220127;0,09181072355188466;0,09445520416163446;0,03290679152260666
0,0879983489182335;0,322436333391616592;-0,24040663962418096;0,14943702338657158;-0,391843101404917404;0,17089110642831257;-0,18670591929647079;-0,06622071163489243;0,0655497759120336;0,03692142966111906;0,006229561036146671;-0,05507186349097411;-0,09686459840981519;0,12275591212625822
0,4487700318839893;-0,000043647138813031;0,03593629921069574;0,07893411674969036;-0,049526003259125380;-0,17563462877862948;0,14658871643635257;0,01574135979118577;0,1849982173137481;-0,29553084413254938;-0,151296663452071017;0,24124826041610226;-0,06737141663518403;0,01449149231309588
-0,2155193459508069;0,329282459163707408;0,36122731102771605;-0,17828316799390995;0,017575153480275846;-0,08461274630534560;-0,05099062244596922;-0,19975589079074546;-0,1624981092176897;0,07146803106448216;-0,193040171295981000;0,23231385769041957;-0,13198444751863858;-0,25233290625412741
-0,1004362101661639;0,300277440276075003;0,39476086255109027;-0,04964255544745867;-0,120456457810656531;0,02283711913170986;0,06980415570039135;0,22395181627344882;0,2484725625534276;-0,17691273178001668;0,134015199293078785;0,20732153236617079;0,22506644070759951;0,19382133526751766
-0,1359541744454348;0,281406455637380593;-0,10261349184305654;-0,16373749292451148;0,060180241086307130;-0,20302720534294452;0,17281033518186037;-0,50242246530113377;-0,1923696283860961;0,02027652038761479;-0,070206777724865319;0,04220148267987901;0,07804098557974457;0,17921237137513057
-0,2895429653648522;-0,389591336248569342;-0,06853141480920669;-0,19188314660619671;-0,358627807450325520;-0,22427109093559786;0,08724227929342387;0,04246644563237469;0,0778441220078809;0,13339390709131038;0,150988811375427218;-0,01815626894035206;0,00704203226649377;-0,06738706149608852
0,4433641780909999;0,128933816339981078;-0,07975072254480610;0,19826419168538570;0,044540978915420110;-0,31180768810249782;0,07641767960559581;0,16118870099860003;0,0334097396103570;0,20644366776143783;-0,050542011879116680;-0,01783595262511618;0,15181716380976579;-0,03092366036065022
-0,2597388192740611;0,197444255574846655;-0,39373260457354314;-0,13948613296323836;0,175504942108252904;0,07034471989103198;-0,01734529677070989;0,09449659769191308;0,0614476212606989;0,15031968152210770;-0,112619971865389579;0,22146383717150744;0,23537968747575280;-0,01946150102170324
-0,1406487578435599;-0,167442979557523658;0,05131033566005046;-0,02812689513852925;-0,129263142252452834;-0,09630169851393515;0,54946276888975754;0,11776793101387194;0,2817443863559003;0,21062674507789292;-0,164879907828904493;-0,21142529253563080;-0,24564885322688154;-0,07527105329535710
