V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
-0,3003109857914927;0,03332521056598302;0,19663479671807577;0,424809488505466404;-0,13670342638677094;-0,23565154614219067;-0,25622836087723883;-0,19005956609104721;-0,04505222278360976;-0,102578755875146366
0,1725313678071209;0,05710427009508293;0,18241912131940982;0,388709220244053633;0,01156602619419691;-0,21249711196671325;0,14638041406655583;-0,11417936919737871;0,03365096728545253;0,277520355472448133
-0,0329750210049229;0,09312957505916732;0,29787964800688982;0,360773398068511997;-0,15986085153375298;-0,26285672777220742;0,05262579631954661;-0,17517765663304116;-0,12516161597335212;0,000541565004842516
-0,3622925754483836;-0,05928482005995551;0,14749292320730462;0,493090754638663809;-0,21890117914046606;0,25802843293279309;-0,17567163014861445;0,10547380076995019;0,06614211931229511;-0,074853465253604687
-0,3905261282816745;-0,11151030341200235;0,14598907014426665;0,508473107181026451;0,02596121248408997;0,28622613932840102;-0,05142877757183367;0,10766869659464964;0,02958628429753638;-0,125028486526600147
-0,3262929596578231;-0,05397780639344779;0,12630198607905146;0,566979275697301888;-0,07623212451331222;0,29452606217094857;-0,11670443896899801;0,07156327884392202;0,06437514534101767;0,014517968643565901
-0,3543837146017628;-0,03424368041445814;0,10376710279283122;0,494717438572100821;-0,08010645201272321;0,39349050448534617;-0,05519795063358391;0,13722233624264110;-0,04184087940603879;-0,075687667846681905
0,3878513783739237;0,32768183449415900;0,09206460404083426;0,043782660213810179;0,14476314236734567;-0,08896225022276280;0,06459331397087799;0,09041463260004720;0,03070589092388968;0,034679933032018252
0,4321236133048382;0,14221673388910550;0,08193184251315214;-0,080249645866286926;-0,13771708712200209;0,03972890665111793;0,12699590033039776;-0,12733104176449267;0,07079399056789674;0,310529806796962404
-0,2562610225471358;-0,08199876830845845;0,19507143598952631;0,540238529261191203;-0,08415806833939730;-0,06212383333881334;-0,17289023544689955;-0,06551717017257555;-0,02157959094786173;0,141454362946287937
0,2061614239291704;0,26704899415571176;-0,40297840228335735;0,017746019093318056;-0,15648921045191005;0,02671115835282963;0,34212399060340654;0,20684415809673620;0,07314533307918518;0,131774492266992976
0,4091035423677267;0,25512237757438466;0,06865943593265976;0,105087252117271157;-0,07768623702608503;-0,01243537574043918;0,14946779598133578;0,10639282827312496;-0,01071802605497098;0,249692371174162486
-0,1258598645703782;0,20346612345580198;-0,77113628763903785;0,051139203435675545;-0,12432766714869670;-0,04838205391846580;0,15607300616363898;-0,09181915731838593;-0,06188647691318026;0,025082667632320511
-0,0478910026394460;0,22530425566337825;-0,74942506007440024;0,060511395550866452;-0,22234332574412158;-0,01465927204765669;0,13955654778068607;0,10269901226868977;-0,12576099591503831;0,076079694008361828
