V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,130592697802696556;-0,265732667291052271;0,34118366219281115;0,19452962895845025;-0,11203919326799380;-0,04308251183912275;-0,15314928384307785;0,05811571610595388;0,12290245907294660;0,103191473261727049;-0,119008987603734767;-0,01805674544095634;0,08585137987380799;0,011825399797112147;0,17432253563562686;0,09218106695260775;0,05421148563561348;0,04256881815729290;-0,02590250107437320;0,14606435628596465
0,088008025317324115;0,217603228632074652;0,02938776387970228;0,35124969625093139;-0,20783092898715499;-0,01786853310728110;0,22394997052840826;-0,14240672844098121;0,11779074884677103;0,151991935732377681;0,051913397997795277;0,04092996984098703;0,31620042921283809;-0,010398475852568732;-0,18112674174057489;0,06888225257165681;0,05096918404078474;-0,10068462815926343;-0,13295446456420162;0,05991458050541258
0,216089126343781412;-0,144707110309769793;-0,04783745500587638;0,04019082249896924;-0,01806518500474405;0,02084547784704205;-0,01543958022949144;0,26593144865809265;0,23894109921153095;-0,129492641781761175;0,257623619210050669;-0,03905341617891089;-0,01557474895892725;-0,027961433849838610;0,14953564504312869;-0,01442214124678862;0,04703110219773583;-0,11140429272363839;0,20714172419885576;-0,08859487669560076
0,072746041360115338;-0,262957185533075455;0,35369328717482357;0,15353464389308602;0,08558333241034975;-0,04312076732675739;-0,11015135528718441;-0,00261896628831697;-0,05858297353228299;0,045068431195083088;-0,030386719488123791;-0,20775223279799354;0,05993793481500546;0,054431088462963705;-0,07624795094454813;-0,19368918020351503;-0,19403017183603039;-0,13345979315503656;-0,10910805110688049;-0,11494691705300923
0,160914556019630922;-0,018004086096450916;-0,02024199224873286;0,09755696977653333;-0,06389894181912456;-0,03562810372284801;0,17962363129535366;0,10981318885300534;0,28455557439106827;-0,233324057553682018;0,123027203957669085;-0,15824478405700035;0,21157631624094267;0,015384728908635181;-0,01411893938132636;0,18129601088678654;-0,19243926644523002;0,01559772794797948;-0,11337670634122182;-0,27579910317990702
0,084899062553726035;0,199795267446824021;0,02379321008832070;0,26086288377099132;-0,14234539252906464;0,08504436856451958;0,10751387891309844;-0,19958076947262970;0,31618299434933506;0,021104831539679243;-0,060165728097550039;0,35966980777027324;-0,05057002682994518;0,033033488700359999;0,12740202287027280;-0,13234711784119352;0,08899705781864795;-0,03153903399718214;0,09046938395817587;-0,05352446089518197
-0,507698933017150522;0,115456898481861497;0,21366201612083235;-0,22722812158577751;-0,03628389458238736;-0,09816151893237184;-0,09126283663507070;0,08600157458828897;0,04565488400552379;0,268032395433563442;0,213718327402405595;-0,18041897683108596;0,18459736299190724;0,094560165365407511;-0,00460261726835361;-0,04700592666722433;-0,13268111190875198;0,03633542656842657;0,14249975356668695;0,11656009943260526
0,072813932239327098;-0,220624062936217419;0,30984572233114271;0,18519058663720508;0,06511362358868517;0,03020704459204698;-0,17944134902295822;-0,09928663683879468;-0,27718879411193265;-0,089074450528303081;0,022427125754758484;0,02353220230976411;0,28191962902784556;0,033664797281012078;0,16861284044083308;0,07905893018960904;0,15951521863548845;0,05692879425350571;-0,04868641352150853;-0,12000937251526694
0,226903589284568885;-0,167727926589904791;0,13384210902928842;0,00926427464566929;0,13626162126969715;0,00198900077076064;0,26133122495297106;-0,08901507934061413;-0,07982525902542550;0,128863941778623925;0,217911335405254675;0,24066843262291937;-0,01376297232068659;-0,205911977721722816;-0,00565126698283525;-0,10214280506240832;-0,20372960089912601;-0,01519641519791884;0,09598075193067473;0,05008072360925294
0,196849182769652492;-0,142942594079050661;0,22271033148288130;0,21204838922742728;-0,04116139840571872;-0,06009300668791284;-0,25606500367203311;-0,00522638909855131;0,07224773058769139;0,004808409828209455;-0,246379927823750317;0,10803145185234519;-0,09879654830449525;0,215222988917222302;-0,20367671017091127;0,00369853914525176;0,14100492043266799;0,00174936906308731;0,07093737319521759;0,02975817942529732
0,058951125604055979;-0,344518245192224126;0,29692786019665957;0,05822167322415400;0,17746319608204453;0,13030651773780441;0,15825099098538531;0,01749611917352134;-0,01421852777901742;-0,091941389483635644;0,000365639624671057;-0,05504938933856781;-0,16147578131335424;0,088633836849333000;-0,08752037917710773;-0,19032312182518474;0,06810949239913330;0,07506646184305885;0,08524858421448132;0,05322295449472367
0,044313911968233533;-0,273675265124457501;0,30189456187923452;0,01777420663153935;0,21832040994630866;0,07421252274547722;0,17253120438302427;0,12923109319527037;0,07589982920953245;-0,022218565372466262;-0,082697169940722196;0,00297895692104175;0,07716115675750035;0,074883779880985352;0,23952542523058315;-0,14707773751738404;-0,20405406147329225;-0,03395899820440999;0,00838110138173140;0,12204396379017556
